year,page,pdf_field_name,short_key,field_type,semantic_label,rect_x0,rect_y0,rect_x1,rect_y1
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row1[0].f1_33[0],f1_33,Text,Line 10 - Adjustments (Sch 1),361.0,309.0,467.2,321.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row1[0].f1_34[0],f1_34,Text,Line 11 - AGI,469.0,309.0,576.0,321.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].f1_35[0],f1_35,Text,Line 12 - Standard/Itemized deduction,145.0,321.0,251.2,333.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].f1_36[0],f1_36,Text,Line 13 - QBI deduction,253.0,321.0,359.2,333.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].f1_37[0],f1_37,Text,Line 14 - Total deductions,361.0,321.0,467.2,333.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].f1_38[0],f1_38,Text,Line 15 - Taxable income,469.0,321.0,576.0,333.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].f1_39[0],f1_39,Text,,145.0,333.0,251.2,345.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].f1_40[0],f1_40,Text,,253.0,333.0,359.2,345.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].f1_41[0],f1_41,Text,,361.0,333.0,467.2,345.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].f1_42[0],f1_42,Text,,469.0,333.0,576.0,345.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].f1_43[0],f1_43,Text,,145.0,345.0,251.2,357.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].f1_44[0],f1_44,Text,,253.0,345.0,359.2,357.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].f1_45[0],f1_45,Text,,361.0,345.0,467.2,357.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].f1_46[0],f1_46,Text,,469.0,345.0,576.0,357.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent1[0].c1_12[0],c1_12,CheckBox,,169.6,359.0,177.6,367.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent1[0].c1_13[0],c1_13,CheckBox,,169.6,371.0,177.6,379.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent2[0].c1_14[0],c1_14,CheckBox,,277.6,359.0,285.6,367.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent2[0].c1_15[0],c1_15,CheckBox,,277.6,371.0,285.6,379.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent3[0].c1_16[0],c1_16,CheckBox,,385.6,359.0,393.6,367.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent3[0].c1_17[0],c1_17,CheckBox,,385.6,371.0,393.6,379.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent4[0].c1_18[0],c1_18,CheckBox,,493.6,359.0,501.6,367.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent4[0].c1_19[0],c1_19,CheckBox,,493.6,371.0,501.6,379.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent1[0].c1_20[0],c1_20,CheckBox,,148.0,383.0,156.0,391.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent1[0].c1_21[0],c1_21,CheckBox,,198.4,383.0,206.4,391.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent2[0].c1_22[0],c1_22,CheckBox,,256.0,383.0,264.0,391.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent2[0].c1_23[0],c1_23,CheckBox,,306.4,383.0,314.4,391.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent3[0].c1_24[0],c1_24,CheckBox,,364.0,383.0,372.0,391.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent3[0].c1_25[0],c1_25,CheckBox,,414.4,383.0,422.4,391.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent4[0].c1_26[0],c1_26,CheckBox,,472.0,383.0,480.0,391.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent4[0].c1_27[0],c1_27,CheckBox,,522.4,383.0,530.4,391.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row7[0].Dependent1[0].c1_28[0],c1_28,CheckBox,,148.0,404.0,156.0,412.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row7[0].Dependent1[0].c1_28[1],c1_28,CheckBox,,198.4,404.0,206.4,412.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row7[0].Dependent2[0].c1_29[0],c1_29,CheckBox,,256.0,404.0,264.0,412.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row7[0].Dependent2[0].c1_29[1],c1_29,CheckBox,,306.4,404.0,314.4,412.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row7[0].Dependent3[0].c1_30[0],c1_30,CheckBox,,364.0,404.0,372.0,412.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row7[0].Dependent3[0].c1_30[1],c1_30,CheckBox,,414.4,404.0,422.4,412.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row7[0].Dependent4[0].c1_31[0],c1_31,CheckBox,,472.0,404.0,480.0,412.0
2025,1,topmostSubform[0].Page1[0].Table_Dependents[0].Row7[0].Dependent4[0].c1_31[1],c1_31,CheckBox,,522.4,404.0,530.4,412.0
2025,1,topmostSubform[0].Page1[0].c1_32[0],c1_32,CheckBox,,95.6,424.5,103.6,432.5
2025,1,topmostSubform[0].Page1[0].f1_47[0],f1_47,Text,,504.0,450.0,576.0,462.0
2025,1,topmostSubform[0].Page1[0].f1_48[0],f1_48,Text,,504.0,462.0,576.0,474.0
2025,1,topmostSubform[0].Page1[0].f1_49[0],f1_49,Text,,504.0,474.0,576.0,486.0
2025,1,topmostSubform[0].Page1[0].f1_50[0],f1_50,Text,,504.0,486.0,576.0,498.0
2025,1,topmostSubform[0].Page1[0].f1_51[0],f1_51,Text,,504.0,498.0,576.0,510.0
2025,1,topmostSubform[0].Page1[0].f1_52[0],f1_52,Text,,504.0,510.0,576.0,522.0
2025,1,topmostSubform[0].Page1[0].f1_53[0],f1_53,Text,,504.0,522.0,576.0,534.0
2025,1,topmostSubform[0].Page1[0].f1_54[0],f1_54,Text,,344.2,534.0,475.2,545.0
2025,1,topmostSubform[0].Page1[0].f1_55[0],f1_55,Text,,504.0,534.0,576.0,546.0
2025,1,topmostSubform[0].Page1[0].f1_56[0],f1_56,Text,,410.4,546.0,481.6,558.0
2025,1,topmostSubform[0].Page1[0].f1_57[0],f1_57,Text,,504.0,558.0,576.0,570.0
2025,1,topmostSubform[0].Page1[0].f1_58[0],f1_58,Text,,252.0,570.0,323.2,582.0
2025,1,topmostSubform[0].Page1[0].f1_59[0],f1_59,Text,,504.0,570.0,576.0,582.0
2025,1,topmostSubform[0].Page1[0].f1_60[0],f1_60,Text,,252.0,582.0,323.2,594.0
2025,1,topmostSubform[0].Page1[0].f1_61[0],f1_61,Text,,504.0,582.0,576.0,594.0
2025,1,topmostSubform[0].Page1[0].c1_33[0],c1_33,CheckBox,,283.8,596.5,291.8,604.5
2025,1,topmostSubform[0].Page1[0].c1_34[0],c1_34,CheckBox,,363.0,596.5,371.0,604.5
2025,1,topmostSubform[0].Page1[0].f1_62[0],f1_62,Text,,252.0,606.0,323.2,618.0
2025,1,topmostSubform[0].Page1[0].f1_63[0],f1_63,Text,,504.0,606.0,576.0,618.0
2025,1,topmostSubform[0].Page1[0].c1_35[0],c1_35,CheckBox,,283.8,620.5,291.8,628.5
2025,1,topmostSubform[0].Page1[0].c1_36[0],c1_36,CheckBox,,363.0,620.5,371.0,628.5
2025,1,topmostSubform[0].Page1[0].c1_37[0],c1_37,CheckBox,,427.8,620.5,435.8,628.5
2025,1,topmostSubform[0].Page1[0].f1_64[0],f1_64,Text,,439.2,618.0,475.2,630.0
2025,1,topmostSubform[0].Page1[0].f1_65[0],f1_65,Text,,252.0,630.0,323.2,642.0
2025,1,topmostSubform[0].Page1[0].f1_66[0],f1_66,Text,,504.0,630.0,576.0,642.0
2025,1,topmostSubform[0].Page1[0].c1_38[0],c1_38,CheckBox,,283.8,644.5,291.8,652.5
2025,1,topmostSubform[0].Page1[0].c1_39[0],c1_39,CheckBox,,363.0,644.5,371.0,652.5
2025,1,topmostSubform[0].Page1[0].c1_40[0],c1_40,CheckBox,,427.8,644.5,435.8,652.5
2025,1,topmostSubform[0].Page1[0].f1_67[0],f1_67,Text,,439.2,642.0,475.2,654.0
2025,1,topmostSubform[0].Page1[0].f1_68[0],f1_68,Text,,252.0,654.0,323.2,666.0
2025,1,topmostSubform[0].Page1[0].f1_69[0],f1_69,Text,,504.0,654.0,576.0,666.0
2025,1,topmostSubform[0].Page1[0].c1_41[0],c1_41,CheckBox,,467.2,668.0,475.2,676.0
2025,1,topmostSubform[0].Page1[0].c1_42[0],c1_42,CheckBox,,467.2,680.0,475.2,688.0
2025,1,topmostSubform[0].Page1[0].f1_70[0],f1_70,Text,,504.0,690.0,576.0,702.0
2025,1,topmostSubform[0].Page1[0].c1_43[0],c1_43,CheckBox,,153.2,704.5,161.2,712.5
2025,1,topmostSubform[0].Page1[0].c1_44[0],c1_44,CheckBox,,261.2,704.5,269.2,712.5
2025,1,topmostSubform[0].Page1[0].f1_71[0],f1_71,Text,,403.2,702.0,475.2,714.0
2025,1,topmostSubform[0].Page1[0].f1_72[0],f1_72,Text,,504.0,714.0,576.0,726.0
2025,1,topmostSubform[0].Page1[0].f1_73[0],f1_73,Text,,504.0,726.0,576.0,738.0
2025,1,topmostSubform[0].Page1[0].f1_74[0],f1_74,Text,,504.0,738.0,576.0,750.0
2025,1,topmostSubform[0].Page1[0].f1_75[0],f1_75,Text,,504.0,750.0,576.0,762.0
2025,2,topmostSubform[0].Page2[0].f2_01[0],f2_01,Text,,504.0,36.0,576.0,48.0
2025,2,topmostSubform[0].Page2[0].c2_1[0],c2_1,CheckBox,,203.6,50.0,211.6,58.0
2025,2,topmostSubform[0].Page2[0].c2_2[0],c2_2,CheckBox,,304.4,50.0,312.4,58.0
2025,2,topmostSubform[0].Page2[0].c2_3[0],c2_3,CheckBox,,115.2,62.0,123.2,70.0
2025,2,topmostSubform[0].Page2[0].c2_4[0],c2_4,CheckBox,,304.4,62.0,312.4,70.0
2025,2,topmostSubform[0].Page2[0].c2_5[0],c2_5,CheckBox,,153.2,74.0,161.2,82.0
2025,2,topmostSubform[0].Page2[0].c2_6[0],c2_6,CheckBox,,311.6,74.0,319.6,82.0
2025,2,topmostSubform[0].Page2[0].c2_7[0],c2_7,CheckBox,,153.2,86.0,161.2,94.0
2025,2,topmostSubform[0].Page2[0].c2_8[0],c2_8,CheckBox,,311.6,86.0,319.6,94.0
2025,2,topmostSubform[0].Page2[0].f2_02[0],f2_02,Text,,504.0,96.0,576.0,108.0
2025,2,topmostSubform[0].Page2[0].f2_03[0],f2_03,Text,,504.0,108.0,576.0,120.0
2025,2,topmostSubform[0].Page2[0].f2_04[0],f2_04,Text,,504.0,120.0,576.0,132.0
2025,2,topmostSubform[0].Page2[0].f2_05[0],f2_05,Text,,504.0,132.0,576.0,144.0
2025,2,topmostSubform[0].Page2[0].f2_06[0],f2_06,Text,,504.0,144.0,576.0,156.0
2025,2,topmostSubform[0].Page2[0].c2_9[0],c2_9,CheckBox,,312.6,158.0,320.6,166.0
2025,2,topmostSubform[0].Page2[0].c2_10[0],c2_10,CheckBox,,370.2,158.0,378.2,166.0
2025,2,topmostSubform[0].Page2[0].c2_11[0],c2_11,CheckBox,,427.8,158.0,435.8,166.0
2025,2,topmostSubform[0].Page2[0].f2_07[0],f2_07,Text,,439.2,156.0,475.2,168.0
2025,2,topmostSubform[0].Page2[0].f2_08[0],f2_08,Text,,504.0,156.0,576.0,168.0
2025,2,topmostSubform[0].Page2[0].f2_09[0],f2_09,Text,,504.0,168.0,576.0,180.0
2025,2,topmostSubform[0].Page2[0].f2_10[0],f2_10,Text,,504.0,180.0,576.0,192.0
2025,2,topmostSubform[0].Page2[0].f2_11[0],f2_11,Text,,504.0,192.0,576.0,204.0
2025,2,topmostSubform[0].Page2[0].f2_12[0],f2_12,Text,,504.0,204.0,576.0,216.0
2025,2,topmostSubform[0].Page2[0].f2_13[0],f2_13,Text,,504.0,216.0,576.0,228.0
2025,2,topmostSubform[0].Page2[0].f2_14[0],f2_14,Text,,504.0,228.0,576.0,240.0
2025,2,topmostSubform[0].Page2[0].f2_15[0],f2_15,Text,,504.0,240.0,576.0,252.0
2025,2,topmostSubform[0].Page2[0].f2_16[0],f2_16,Text,,504.0,252.0,576.0,264.0
2025,2,topmostSubform[0].Page2[0].f2_17[0],f2_17,Text,,410.4,276.0,481.6,288.0
2025,2,topmostSubform[0].Page2[0].f2_18[0],f2_18,Text,,410.4,288.0,481.6,300.0
2025,2,topmostSubform[0].Page2[0].f2_19[0],f2_19,Text,,410.4,300.0,481.6,312.0
2025,2,topmostSubform[0].Page2[0].f2_20[0],f2_20,Text,,504.0,312.0,576.0,324.0
2025,2,topmostSubform[0].Page2[0].f2_21[0],f2_21,Text,,504.0,324.0,576.0,336.0
2025,2,topmostSubform[0].Page2[0].SSN_ReadOrder[0].f2_22[0],f2_22,Text,,237.6,348.0,324.0,360.0
2025,2,topmostSubform[0].Page2[0].f2_23[0],f2_23,Text,,410.4,360.0,481.6,372.0
2025,2,topmostSubform[0].Page2[0].c2_12[0],c2_12,CheckBox,,467.2,374.0,475.2,382.0
2025,2,topmostSubform[0].Page2[0].c2_13[0],c2_13,CheckBox,,467.2,386.0,475.2,394.0
2025,2,topmostSubform[0].Page2[0].Line28_ReadOrder[0].c2_14[0],c2_14,CheckBox,,373.6,410.0,381.6,418.0
2025,2,topmostSubform[0].Page2[0].f2_24[0],f2_24,Text,,410.4,408.0,481.6,420.0
2025,2,topmostSubform[0].Page2[0].f2_25[0],f2_25,Text,,410.4,420.0,481.6,432.0
2025,2,topmostSubform[0].Page2[0].f2_26[0],f2_26,Text,,410.4,432.0,481.6,444.0
2025,2,topmostSubform[0].Page2[0].f2_27[0],f2_27,Text,,410.4,444.0,481.6,456.0
2025,2,topmostSubform[0].Page2[0].f2_28[0],f2_28,Text,,504.0,456.0,576.0,468.0
2025,2,topmostSubform[0].Page2[0].f2_29[0],f2_29,Text,,504.0,468.0,576.0,480.0
2025,2,topmostSubform[0].Page2[0].f2_30[0],f2_30,Text,,504.0,480.0,576.0,492.0
2025,2,topmostSubform[0].Page2[0].c2_15[0],c2_15,CheckBox,,467.2,494.0,475.2,502.0
2025,2,topmostSubform[0].Page2[0].f2_31[0],f2_31,Text,,504.0,492.0,576.0,504.0
2025,2,topmostSubform[0].Page2[0].RoutingNo[0].f2_32[0],f2_32,Text,,180.0,504.0,309.6,515.0
2025,2,topmostSubform[0].Page2[0].c2_16[0],c2_16,CheckBox,,377.4,506.0,385.4,514.0
2025,2,topmostSubform[0].Page2[0].c2_16[1],c2_16,CheckBox,,435.0,506.0,443.0,514.0
2025,2,topmostSubform[0].Page2[0].AccountNo[0].f2_33[0],f2_33,Text,,180.0,516.0,424.8,527.0
2025,2,topmostSubform[0].Page2[0].f2_34[0],f2_34,Text,,410.4,528.0,481.6,540.0
2025,2,topmostSubform[0].Page2[0].f2_35[0],f2_35,Text,,504.0,552.0,576.0,564.0
2025,2,topmostSubform[0].Page2[0].f2_36[0],f2_36,Text,,410.4,564.0,481.6,576.0
2025,2,topmostSubform[0].Page2[0].c2_17[0],c2_17,CheckBox,,432.0,577.7,440.0,585.7
2025,2,topmostSubform[0].Page2[0].c2_17[1],c2_17,CheckBox,,540.0,577.7,548.0,585.7
2025,2,topmostSubform[0].Page2[0].f2_37[0],f2_37,Text,,129.6,594.0,295.2,612.0
2025,2,topmostSubform[0].Page2[0].f2_38[0],f2_38,Text,,324.0,594.0,424.8,612.0
2025,2,topmostSubform[0].Page2[0].f2_39[0],f2_39,Text,,504.0,600.0,576.0,611.5
2025,2,topmostSubform[0].Page2[0].f2_40[0],f2_40,Text,,325.0,646.0,460.0,666.0
2025,2,topmostSubform[0].Page2[0].f2_41[0],f2_41,Text,,504.0,654.0,576.0,666.0
2025,2,topmostSubform[0].Page2[0].f2_42[0],f2_42,Text,,325.0,676.0,460.0,696.0
2025,2,topmostSubform[0].Page2[0].f2_43[0],f2_43,Text,,504.0,684.0,576.0,696.0
2025,2,topmostSubform[0].Page2[0].f2_44[0],f2_44,Text,,127.6,696.0,272.9,708.0
2025,2,topmostSubform[0].Page2[0].f2_45[0],f2_45,Text,,324.0,696.0,576.0,708.0
2025,2,topmostSubform[0].Page2[0].f2_46[0],f2_46,Text,,91.6,718.0,222.4,732.0
2025,2,topmostSubform[0].Page2[0].f2_47[0],f2_47,Text,,454.6,718.0,510.5,732.0
2025,2,topmostSubform[0].Page2[0].c2_18[0],c2_18,CheckBox,,518.4,720.5,526.4,728.5
2025,2,topmostSubform[0].Page2[0].f2_48[0],f2_48,Text,,134.6,732.0,452.9,744.0
2025,2,topmostSubform[0].Page2[0].f2_49[0],f2_49,Text,,494.6,732.0,576.0,744.0
2025,2,topmostSubform[0].Page2[0].f2_50[0],f2_50,Text,,142.6,744.0,452.9,756.0
2025,2,topmostSubform[0].Page2[0].f2_51[0],f2_51,Text,,494.6,744.0,576.0,756.0
